,time,S1_D2_HbO,S1_D1_HbO,S2_D2_HbO,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S1_D2_HbR,S1_D1_HbR,S2_D2_HbR,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,Var14,score,labelnum,filename,total_time
0,419.26399999999995,0.1776380944,0.6512096890000001,1.5905963799999998,0.45143731700000006,17.081282899999998,0.560847371,-0.11151189899999998,0.03183153980000001,-0.7982398740000001,-0.23170311400000002,6.820934319999999,-0.24858899399999995,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
1,420.54400000000004,0.418960847,0.7752579589999999,1.87655992,0.766091435,17.49313,1.0022634460000002,-0.09122042309999999,0.030747949500000003,-0.768342059,-0.20453802000000004,6.942039599999999,-0.155964446,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
2,421.82399999999996,0.594164518,0.8737939019999998,2.10259241,0.9739225060000001,17.815889600000002,1.36482579,-0.07883845859999998,0.0312394518,-0.7455105150000001,-0.19309979700000002,7.04949094,-0.0752206975,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
3,423.104,0.6354885570000001,0.902368318,2.1859981200000003,1.0278007299999998,17.9679023,1.53706019,-0.0824629023,0.029811072400000006,-0.737293669,-0.19909619499999998,7.114544700000001,-0.03218431100000001,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
4,424.384,0.5337930949999999,0.832499951,2.11356976,0.9329697469999999,17.9178757,1.46096272,-0.100631632,0.0198669904,-0.742747124,-0.217713893,7.11562676,-0.0481364297,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
5,425.66400000000004,0.35322825300000005,0.690549585,1.9376331300000005,0.7352955050000001,17.732567699999997,1.206198,-0.12436287399999998,0.00209695067,-0.7528359979999999,-0.24325091199999999,7.068470840000001,-0.10775063380000001,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
6,426.94399999999996,0.166600425,0.511552064,1.74219312,0.515766519,17.5018152,0.882549507,-0.14153753800000002,-0.0202147412,-0.756690361,-0.26501561100000004,7.0001768,-0.18345631899999998,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
7,428.224,0.053693850700000004,0.355046224,1.6327174799999997,0.35655887599999997,17.3522626,0.652874345,-0.139194785,-0.039127549799999994,-0.738169337,-0.267749982,6.957726790000001,-0.22841484699999998,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
8,429.504,-0.01399267532,0.23085169000000003,1.58333142,0.243813893,17.290416800000003,0.53588311,-0.12336807999999996,-0.0472416472,-0.7022814409999999,-0.253815874,6.951869310000001,-0.23083985599999995,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
9,430.78399999999993,-0.07026448410000001,0.1189821134,1.5512303600000001,0.1256739394,17.283129100000004,0.480957849,-0.10215447650000001,-0.047470578,-0.661469091,-0.23647504600000002,6.983087409999999,-0.206378285,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
10,432.064,-0.0974219483,0.0332938735,1.5407534899999997,0.0635375818,17.364093,0.500938741,-0.0751443998,-0.0392528312,-0.621131929,-0.20487284099999997,7.05960094,-0.15526816999999998,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
11,433.34399999999994,-0.11730613999999999,-0.0479922692,1.53347521,0.051614572600000005,17.493111900000002,0.5340476909999999,-0.049818787200000006,-0.0277482197,-0.5891779500000001,-0.162464791,7.1616450500000015,-0.0942707474,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
12,434.62399999999997,-0.11732672800000002,-0.1201127152,1.55053663,0.016204645090000004,17.617285,0.564449,-0.0273708831,-0.018299735,-0.5635326860000001,-0.129950141,7.264704879999999,-0.03460685944,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
13,435.904,-0.0957276538,-0.16763508,1.6074146299999998,0.01316474822,17.7466619,0.631558306,-0.01110076236,-0.01162885688,-0.5443793639999999,-0.098683175,7.3583050299999995,0.02363720505,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
14,437.184,-0.0471546951,-0.19519634800000002,1.71902586,0.04548178509999999,17.9463246,0.793646874,0.004578710152000001,-0.011734766110000001,-0.527946605,-0.0662777699,7.46795822,0.0908036762,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
15,438.46399999999994,-0.01057800551,-0.21663741,1.81708848,0.0689399007,18.121414199999997,0.9500045819999998,0.012178905979999998,-0.0167436374,-0.5242168650000001,-0.0408911804,7.555232849999999,0.137462374,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
16,439.74399999999997,0.012022768980000001,-0.257941189,1.88607782,0.0465704378,18.322737699999998,1.1093999499999998,0.019078187899999998,-0.0236788318,-0.5261026550000001,-0.026577554799999997,7.64945739,0.177051334,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
17,441.02400000000006,0.01890530877,-0.348679089,1.92780963,-0.013141164579999998,18.5748774,1.26820179,0.0340487532,-0.0366452087,-0.524528484,-0.014656674290000001,7.7654549,0.21964686800000002,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
18,442.304,-0.020714699260000004,-0.48516602499999995,1.9089572799999999,-0.0775402087,18.774670300000004,1.3486352,0.0460759481,-0.0516288455,-0.5270948719999999,0.00235227495,7.8644970999999995,0.24709611699999998,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
19,443.584,-0.081238693,-0.595577053,1.8364426299999999,-0.14529983100000002,18.847520199999998,1.3291565899999997,0.057082607400000006,-0.0527441681,-0.533811426,0.0234261726,7.919402959999999,0.247303459,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
20,444.86400000000003,-0.125396887,-0.649372332,1.7525438700000002,-0.14567182000000004,18.8738503,1.2824710500000003,0.0691570846,-0.038855722499999995,-0.5369210200000001,0.05934618429999999,7.958033179999999,0.24026656099999996,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
21,446.14399999999995,-0.0919150682,-0.6284735779999999,1.7411561199999999,-0.01788583368,18.9685608,1.3089567899999999,0.0905021967,-0.013746562969999997,-0.525970778,0.11673481489999997,8.01637554,0.25004218999999994,,240.84848484848484,1,L18_NIRS-2019-08-31_007_trial06.txt,44.0
