,time,S1_D2_HbO,S1_D1_HbO,S2_D2_HbO,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S1_D2_HbR,S1_D1_HbR,S2_D2_HbR,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,Var14,score,labelnum,filename,total_time
0,609.088,0.29487866999999995,1.11764698,0.545803179,0.1035376559,0.028501091419999996,0.474927264,-0.263160267,-0.5141611589999999,-0.322345435,-0.79182654,-0.298604097,0.0661235336,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
1,610.368,0.324509153,1.1552814799999997,0.603062765,0.136907854,0.12908851719999997,0.589791374,-0.250625961,-0.520664498,-0.329909681,-0.7984633609999999,-0.27580253299999996,0.055014676500000005,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
2,611.6479999999999,0.35815526000000003,1.16303156,0.6276015960000001,0.0938230083,0.200044836,0.680082125,-0.231387728,-0.522335247,-0.347350772,-0.821939066,-0.24995314499999996,0.026333882599999997,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
3,612.928,0.421361156,1.2074846999999997,0.6446764039999999,0.06674634909999999,0.266901437,0.7282652430000001,-0.21350716000000003,-0.513429344,-0.36320056199999995,-0.8458361699999999,-0.23186695699999998,-0.0070631362,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
4,614.2079999999999,0.5506191739999999,1.32561782,0.724389626,0.1206645327,0.374820622,0.7666239100000001,-0.203980577,-0.497788806,-0.379878112,-0.8555636109999998,-0.22191784,-0.03377717570000001,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
5,615.488,0.6684369039999999,1.43490871,0.8479600849999999,0.218675978,0.49037367,0.8044867380000001,-0.20658578600000005,-0.489340248,-0.395723501,-0.8496119329999999,-0.214915733,-0.0481209612,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
6,616.7679999999999,0.6926494470000001,1.4419166100000003,0.9201508800000001,0.25984858600000005,0.5642721390000001,0.8439349030000001,-0.224025297,-0.50146193,-0.42531474199999997,-0.8443753020000001,-0.22196521799999996,-0.0529089331,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
7,618.048,0.5908381690000001,1.33892051,0.8756274269999998,0.181088824,0.5402888750000001,0.8577909470000001,-0.246002076,-0.5214085079999999,-0.451824856,-0.8437623010000002,-0.23408890699999998,-0.0484883312,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
8,619.3279999999999,0.431454553,1.21100875,0.720004946,0.04274891932000001,0.444681188,0.8280508650000001,-0.261172915,-0.533053646,-0.45840166899999996,-0.8364109870000002,-0.250018444,-0.03726833010000001,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
9,620.6080000000001,0.289587902,1.08143401,0.5047980649999999,-0.1001198333,0.286438902,0.7055061669999999,-0.27482183000000004,-0.5422139040000001,-0.45200775800000004,-0.8231729340000001,-0.266268665,-0.0423106621,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
10,621.888,0.25251587,1.03829171,0.37258074599999996,-0.13314219300000002,0.181715497,0.592242264,-0.28411652400000004,-0.5445956510000001,-0.42729624099999997,-0.79892265,-0.275816492,-0.045749525,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
11,623.1679999999999,0.29441450300000005,1.04300921,0.397056172,-0.06340558789999999,0.17748336299999998,0.54832497,-0.29773971800000004,-0.556119141,-0.390379785,-0.7635983109999999,-0.2795009110000001,-0.040080183699999994,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
12,624.4480000000001,0.36346692499999994,1.14426633,0.5677065929999999,0.06331328008,0.284953657,0.620087681,-0.288096225,-0.515023767,-0.34275900800000003,-0.709731429,-0.2550871,-0.01870870017,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
13,625.728,0.41651593499999995,1.2717937899999998,0.7540898679999999,0.162801319,0.420672437,0.7772204960000001,-0.2535309089999999,-0.43709865,-0.305199704,-0.6508941020000001,-0.20511190999999998,0.013046116459000001,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
14,627.008,0.425470519,1.36345715,0.8471514750000001,0.216677418,0.5092251449999999,0.9248315719999999,-0.20285062699999998,-0.336023917,-0.271995134,-0.585700138,-0.145771228,0.0532974132,,231.8181818181818,1,L11_NIRS-2019-08-28_001_trial08.txt,50.0
