,time,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S2_D2_HbO,S1_D2_HbO,S1_D1_HbO,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,S2_D2_HbR,S1_D2_HbR,S1_D1_HbR,Var14,score,labelnum,filename,total_time
0,352.192,6.89179321,1.28454383,-0.8459189520000001,-1.2361935300000002,-0.732039707,-0.9618367299999999,5.697158889999999,1.55204398,0.5097337719999999,0.5114498319999999,0.508687036,0.487853373,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
1,353.47200000000004,7.4638187700000005,1.39456971,-0.8517448140000001,-1.16873922,-0.627751249,-0.8862587999999999,5.637232220000001,1.59474765,0.521138323,0.5263086699999999,0.51128716,0.492347772,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
2,354.75199999999995,7.790856290000001,1.55474826,-0.8258483279999999,-1.11820979,-0.5521179310000001,-0.8945415670000001,5.71748532,1.6257583899999997,0.5274713679999999,0.523005177,0.500333089,0.496437919,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
3,356.03200000000004,7.9270784800000005,1.6888329899999999,-0.77104415,-1.07507755,-0.5259905650000001,-0.9218882439999998,5.79873949,1.63040682,0.5402252590000001,0.5048887310000001,0.47233226000000006,0.488748221,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
4,357.312,7.975756769999999,1.77831375,-0.7144352580000001,-1.0356444100000002,-0.5203779089999999,-0.8602367919999999,5.752718249999999,1.6094904199999998,0.561657745,0.475629611,0.429715721,0.461470546,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
5,358.592,7.8252977999999995,1.831019,-0.646587612,-0.982198367,-0.491878868,-0.678748213,5.624731300000001,1.57740355,0.5832971290000001,0.440040974,0.386818156,0.410637536,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
6,359.87199999999996,7.572344490000001,1.8323738199999997,-0.541980633,-0.886162272,-0.438503247,-0.4451484630000001,5.46403036,1.5570093699999998,0.6045075950000001,0.411393043,0.35340126,0.34929370099999996,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
7,361.152,7.30639525,1.7864352799999998,-0.44536468500000004,-0.7566998650000001,-0.39483054900000003,-0.27398317899999997,5.32614286,1.5649735999999999,0.613131265,0.39708065700000006,0.336166231,0.30834408699999993,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
8,362.432,7.09313739,1.71116654,-0.4016434360000001,-0.640052558,-0.393243617,-0.22200232100000003,5.2590667799999995,1.5912411599999998,0.60424023,0.393594971,0.33424183900000004,0.31162956999999997,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
9,363.712,6.951516379999999,1.60759926,-0.436079961,-0.592583417,-0.431650796,-0.286989611,5.29366721,1.6230063000000001,0.581766539,0.39053503100000003,0.344049901,0.347845411,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
10,364.992,6.922834740000001,1.48016597,-0.5327030089999999,-0.6357642259999999,-0.48746048000000003,-0.404262494,5.42471104,1.65251402,0.564794866,0.383658334,0.359406825,0.39579975100000003,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
11,366.27200000000005,6.91465094,1.3748638,-0.6529644490000001,-0.753123668,-0.540470771,-0.508254695,5.561832219999999,1.6850093999999998,0.557838834,0.3714337900000001,0.37269906,0.43744130300000006,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
12,367.552,6.894386510000001,1.33883749,-0.737695422,-0.8797200070000001,-0.577130275,-0.604689624,5.64147681,1.71333628,0.5616208730000001,0.363429202,0.38083885100000003,0.449096176,,192.6969696969697,1,L26_NIRS-2019-09-07_005_trial03.txt,77.0
