,time,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S2_D2_HbO,S1_D2_HbO,S1_D1_HbO,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,S2_D2_HbR,S1_D2_HbR,S1_D1_HbR,Var14,score,labelnum,filename,total_time
0,148.67199999999997,1.88888268,-1.18053271,0.04126252167,-1.1034494000000001,-0.3718530460000001,1.009368961,17.0303274,-0.499764229,0.7194055610000001,-0.5763208969999999,0.004341221970000001,0.744767175,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
1,149.952,1.9537906699999996,-1.23757205,-0.02096021719,-1.1753510200000001,-0.38705492299999994,1.0460749599999999,16.8148019,-0.510720364,0.658927456,-0.5879267799999999,0.00458267576,0.7229757959999998,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
2,151.232,2.08740444,-1.23059283,-0.007590161130999998,-1.1393500300000001,-0.37189479799999997,1.0445221300000003,16.7097529,-0.515596416,0.5962480109999999,-0.5897926519999999,-0.006937885478,0.686597682,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
3,152.512,2.134595,-1.15190981,0.10029957009999999,-1.0015493110000002,-0.31544827900000005,1.0574506700000001,16.6977002,-0.521123837,0.5433516230000001,-0.585449135,-0.0388616272,0.65060115,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
4,153.792,2.10431367,-1.0393102950000002,0.253012201,-0.8195309489999998,-0.22423627299999999,1.11001634,16.6563442,-0.5406596730000001,0.49275020699999994,-0.596174361,-0.08777559360000001,0.631376176,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
5,155.07199999999997,1.8423612400000002,-0.9414796649999999,0.388912561,-0.6517864889999999,-0.1271241413,1.18221745,16.823794900000003,-0.571048069,0.45149680300000006,-0.623378944,-0.139707529,0.630498472,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
6,156.352,1.72554713,-0.89670197,0.44221485400000005,-0.548939458,-0.05379242689999999,1.2161326799999999,16.8064396,-0.605709913,0.430671822,-0.652433773,-0.181816884,0.6226750030000001,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
7,157.632,1.70658249,-0.8938164000000002,0.44895132800000004,-0.5123682700000001,-0.03688048270000001,1.21111719,16.6995116,-0.6066625959999999,0.42155539499999994,-0.661118302,-0.212626435,0.601917451,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
8,158.912,1.7358025099999999,-0.9056557490000001,0.4323658760000001,-0.540314251,-0.059078387900000015,1.19680899,16.595265599999998,-0.572231797,0.42690600300000003,-0.6452483010000001,-0.226009146,0.561028133,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
9,160.19199999999995,1.83174959,-0.9275198870000001,0.37650720299999996,-0.6352336319999999,-0.09781905049999999,1.2016329199999998,16.544633499999996,-0.535498412,0.438554944,-0.614984129,-0.22055456199999995,0.515359844,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
10,161.472,1.83886459,-0.9247528939999998,0.340022349,-0.726997438,-0.12340004500000001,1.24651783,16.615550699999996,-0.507080545,0.45643248200000003,-0.584875251,-0.21255637899999996,0.4775437879999999,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
11,162.752,1.7525639800000001,-0.8721152569999999,0.363720132,-0.7364435439999999,-0.1072986665,1.2978829699999999,16.861128,-0.498186535,0.467615246,-0.5724396159999999,-0.21073077699999998,0.450669624,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
12,164.03199999999998,1.45570178,-0.797804908,0.414756727,-0.685696672,-0.0589816328,1.3097008,17.318509100000004,-0.5149578860000001,0.45601737,-0.5897518529999999,-0.21381307200000005,0.4345238960000001,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
13,165.31199999999998,1.2906356200000002,-0.738239031,0.503626884,-0.626921094,-0.027160908700000003,1.2565381999999998,17.5604252,-0.5375137170000001,0.456976209,-0.6118047160000001,-0.219268946,0.41703335199999997,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
14,166.592,1.0708918870000002,-0.7049897059999999,0.6214502659999999,-0.592368299,-0.04247577339999999,1.15721922,17.7824848,-0.515810005,0.497641488,-0.61122846,-0.215723928,0.4058903880000001,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
15,167.872,0.8118424989999997,-0.703421558,0.7251161469999999,-0.580028768,-0.06686179879999998,1.08991309,18.0718397,-0.46961311099999997,0.555682529,-0.5903131189999999,-0.200542985,0.41200867499999994,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
16,169.152,0.7646389429999999,-0.7092424399999999,0.80013237,-0.5721215379999999,-0.0826570388,1.05008768,18.1151104,-0.42184438600000007,0.6150281750000002,-0.563374822,-0.18605359800000004,0.43490547700000004,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
17,170.432,0.8284915530000001,-0.682474295,0.869796584,-0.513094419,-0.05521084660000001,1.05227604,18.034185700000002,-0.39395815500000003,0.656826592,-0.550070649,-0.18664370800000002,0.4680982759999999,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
18,171.712,0.9583860679999999,-0.6104684299999998,0.910000434,-0.404354399,0.02031824777,1.09930668,17.9366834,-0.39708372699999994,0.651664756,-0.574143795,-0.209398885,0.49529581799999994,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
19,172.992,1.08924959,-0.5428092390000001,0.8866723950000001,-0.320378999,0.10654333100000002,1.1675238700000001,17.887121099999998,-0.43063175,0.6028827010000001,-0.630272014,-0.246325263,0.5052815399999999,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
20,174.272,1.16250556,-0.51295524,0.8385232810000002,-0.305072047,0.152584234,1.22312137,17.788398100000002,-0.4666877179999999,0.559650892,-0.6800128360000001,-0.283135128,0.49616817899999993,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
21,175.552,1.18224507,-0.515158586,0.809197363,-0.330834367,0.15838004300000003,1.2488423800000001,17.6968383,-0.47694565899999997,0.5452833920000001,-0.699525715,-0.30484276200000004,0.4869925749999999,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
22,176.832,1.0733175300000002,-0.524184966,0.79587362,-0.3650348970000001,0.157154285,1.2458920199999999,17.7389294,-0.479159137,0.535280575,-0.699983961,-0.312636982,0.485429384,,226.75757575757575,1,L26_NIRS-2019-09-09_006_trial02.txt,49.0
