,time,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S2_D2_HbO,S1_D2_HbO,S1_D1_HbO,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,S2_D2_HbR,S1_D2_HbR,S1_D1_HbR,Var14,score,labelnum,filename,total_time
0,332.096,-0.22576748100000002,-0.47845629400000006,-1.23137411,-0.70061837,0.0998365469,-0.136113969,0.37774996000000005,-0.229417216,-0.47552844499999997,-0.0871156828,-0.14040465600000002,-0.09734220499999999,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
1,333.37600000000003,-0.37247618200000004,-0.48646669600000003,-1.33462799,-0.700466166,0.0450560487,-0.18207569699999998,0.29032057899999997,-0.25474421199999997,-0.49977521,-0.0993594776,-0.166886694,-0.18022607999999998,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
2,334.656,-0.42503079,-0.46074773299999994,-1.3932128099999999,-0.7068289329999999,-0.015562314826000002,-0.227180867,0.246680228,-0.26303514,-0.5136520360000001,-0.0989611601,-0.186280363,-0.265570299,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
3,335.93600000000004,-0.3981092259999999,-0.423528267,-1.42123791,-0.704585457,-0.0439937532,-0.21259711499999998,0.240652441,-0.25847667500000004,-0.518439172,-0.08620405030000002,-0.201099196,-0.316087044,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
4,337.216,-0.372474297,-0.409724473,-1.4422762000000002,-0.702531541,-0.0367670259,-0.164218564,0.252958638,-0.24872337300000003,-0.517699552,-0.0691655274,-0.20803505099999997,-0.33685274099999996,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
5,338.496,-0.386928708,-0.43781288900000004,-1.4665140500000002,-0.7332833760000002,-0.0228326137,-0.10945845089999999,0.268712247,-0.235500183,-0.5145054099999999,-0.0591198475,-0.207079388,-0.335871291,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
6,339.77599999999995,-0.380391477,-0.45102515600000004,-1.43794406,-0.772080255,-0.01521515561,-0.018455649656000002,0.29114500000000004,-0.21715547200000002,-0.4954057069999999,-0.0539394304,-0.19229651500000003,-0.30663725599999997,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
7,341.056,-0.34078304299999995,-0.4308011260000001,-1.3713647199999999,-0.8194212620000002,-0.04709618279999999,0.011649818959999999,0.309892251,-0.20981951599999998,-0.46573343200000006,-0.061368585399999995,-0.174536038,-0.279239373,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
8,342.33599999999996,-0.30891274700000004,-0.38545454600000006,-1.28727936,-0.8423509170000001,-0.09765653049999999,-0.0254136068,0.301105248,-0.215072201,-0.42042438099999996,-0.06377623980000001,-0.155978823,-0.25999249,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
9,343.616,-0.251234448,-0.316687294,-1.1620094,-0.7861198079999999,-0.09542706190000001,-0.053494084399999996,0.26687789500000003,-0.22082722100000002,-0.35611158299999995,-0.0487730149,-0.135920599,-0.24904336899999996,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
10,344.896,-0.203798418,-0.24855213000000004,-1.035743184,-0.657476078,-0.0180395771,-0.00872799181,0.219209402,-0.22602787400000005,-0.29223001899999995,-0.01908717402,-0.11899300000000002,-0.229047298,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
11,346.176,-0.210391942,-0.19258978399999999,-0.925191227,-0.5215916079999999,0.0707442992,0.04725108420000001,0.182517723,-0.22214286400000005,-0.237594719,0.012169661751999999,-0.109223022,-0.19925733900000003,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
12,347.456,-0.29351659399999996,-0.171640365,-0.83707385,-0.45467771900000004,0.09553102389999998,0.047737180000000004,0.169997828,-0.20119229400000002,-0.19647673699999998,0.0345542385,-0.0998427057,-0.15774836,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
13,348.736,-0.35922015999999996,-0.154808681,-0.7574625079999999,-0.449403781,0.05652955120000001,0.013278935370000003,0.199677522,-0.17537028000000002,-0.169377391,0.042147630500000005,-0.08758884519999999,-0.11167899790000002,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
14,350.016,-0.37740065500000003,-0.134531813,-0.698808889,-0.47271206699999996,-0.00464434482,-0.0524589488,0.25212885900000004,-0.156949325,-0.15960012599999998,0.0341078933,-0.07766484419999999,-0.0790510571,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
15,351.29599999999994,-0.357202178,-0.116719675,-0.659852678,-0.47160005299999996,-0.02098616791,-0.0831834283,0.294804534,-0.151644636,-0.15844695499999997,0.0234006649,-0.0687386712,-0.06167895130000001,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
16,352.576,-0.31964974599999996,-0.112924964,-0.616339583,-0.42317300500000005,0.03470866419700001,-0.041907960630000005,0.31294265499999996,-0.148809214,-0.15475747699999998,0.021236771,-0.060026912499999995,-0.0563374705,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
17,353.85600000000005,-0.28388052999999996,-0.13332543800000002,-0.593310896,-0.35665898599999996,0.1262253045,0.04136943258,0.312214549,-0.149372437,-0.15408719099999998,0.0224564393,-0.053078460800000005,-0.0549774746,,235.87878787878788,1,L26_NIRS-2019-09-14_001_trial04.txt,52.0
