,time,S1_D2_HbO,S1_D1_HbO,S2_D2_HbO,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S1_D2_HbR,S1_D1_HbR,S2_D2_HbR,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,Var14,score,labelnum,filename,total_time
0,453.0559999999999,-0.8141528929999999,-1.5577687699999998,-1.20699654,-4.9047738999999995,-1.29434235,-1.7571645,-0.334703336,-0.341576843,-0.215443687,-0.506497192,-0.390778866,-0.525736353,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
1,454.33599999999996,-0.588297885,-1.43150771,-0.817418229,-4.77166024,-1.085224261,-1.40735077,-0.293923453,-0.31077361500000006,-0.1204847873,-0.47644479100000003,-0.348102017,-0.45240374499999997,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
2,455.616,-0.28365231999999996,-1.2198901,-0.37104089599999995,-4.543685600000001,-0.8418267920000002,-1.047858294,-0.23768441999999998,-0.265634909,-0.01703959821,-0.425855846,-0.29649157600000003,-0.376981424,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
3,456.896,0.0012180724199999978,-1.03812449,0.014579368070000001,-4.296266279999999,-0.6364256710000001,-0.734306894,-0.169435943,-0.21523832999999998,0.0713444999,-0.36745846400000004,-0.24505993200000004,-0.30698050899999996,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
4,458.17600000000004,0.14267411610000003,-1.01670346,0.273867403,-4.133542930000001,-0.526813682,-0.515606862,-0.1167170008,-0.17830083400000002,0.140289425,-0.31346706,-0.212870736,-0.25470307000000003,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
5,459.456,0.21066174499999998,-1.03332851,0.43147512200000004,-4.03257554,-0.485766488,-0.381883575,-0.0809110738,-0.14537729500000002,0.19047539,-0.26048683499999997,-0.19134878,-0.216805917,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
6,460.736,0.206051245,-1.0912452899999998,0.5030639490000001,-3.9880850199999998,-0.5117780479999999,-0.35305060099999996,-0.06002337590000001,-0.11966334599999999,0.23104395099999997,-0.21179434699999997,-0.184380589,-0.18996180899999998,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
7,462.01599999999996,0.18221168699999998,-1.1338680499999998,0.5199225719999999,-3.9774081699999995,-0.56965878,-0.394587884,-0.0356815273,-0.0896296499,0.268915153,-0.171838294,-0.185728151,-0.170163085,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
8,463.296,0.137910757,-1.1661050199999998,0.49055858700000005,-4.006986979999999,-0.64818524,-0.47911161700000005,-0.009352433602,-0.05493495209999999,0.297767883,-0.14841121300000001,-0.19384243499999998,-0.161389871,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
9,464.576,0.0869251118,-1.18559533,0.423853424,-4.08310738,-0.719769819,-0.548795955,0.01926089329,-0.01909763664,0.309450548,-0.14623174300000003,-0.19983067499999999,-0.159113937,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
10,465.85599999999994,-0.045698845860000004,-1.27486624,0.227333358,-4.23814534,-0.803425318,-0.6379411919999999,0.0366672183,0.004503404104999999,0.28385262699999997,-0.173850964,-0.201186855,-0.17084913699999998,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
11,467.1360000000001,-0.25915083299999997,-1.42892208,-0.03788336288000001,-4.4312915,-0.896398249,-0.7491699700000002,0.0337446397,0.010518962199999999,0.23720768099999998,-0.216395546,-0.20720853899999997,-0.193122555,,221.8181818181818,1,L18_NIRS-2019-09-01_008_trial06.txt,60.0
