,time,S1_D2_HbO,S1_D1_HbO,S2_D2_HbO,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S1_D2_HbR,S1_D1_HbR,S2_D2_HbR,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,Var14,score,labelnum,filename,total_time
0,16.704,-4.930382290000001,-1.8667927300000002,-0.8379909659999999,8.490256910000001,-0.672495745,-0.851135517,-0.531027217,-0.47473094699999996,-0.41942697500000004,12.783896099999998,-0.20208614199999997,0.21807306200000004,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
1,17.984,-4.958195379999999,-1.94234246,-0.9215105609999998,8.063609490000001,-0.880389248,-0.951122397,-0.5720715730000001,-0.49671519799999997,-0.46895795700000004,13.374951,-0.30319625399999994,0.197702496,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
2,19.264,-5.01977368,-2.0163785400000003,-1.016552785,4.53978914,-1.13984408,-1.0614691,-0.621358387,-0.5062160519999999,-0.514191976,14.535138700000001,-0.41583453300000006,0.18089456399999998,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
3,20.544,-5.069517179999999,-2.05217906,-1.06037164,2.1424939200000006,-1.37024189,-1.12310928,-0.661714715,-0.5019349980000001,-0.538869307,14.896660399999998,-0.519166642,0.172652695,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
4,21.824,-5.05456657,-2.03733556,-1.0366566600000002,0.5426373309,-1.5432586700000002,-1.1179777999999998,-0.684775534,-0.49521087700000005,-0.542877447,14.730151700000002,-0.600492941,0.16485588299999998,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
5,23.104,-4.96875835,-1.9828006300000003,-0.938748249,-1.309411196,-1.6539829300000002,-1.07329495,-0.6884987779999999,-0.4849785109999999,-0.524526574,14.9658546,-0.667968084,0.15410860099999998,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
6,24.384,-4.82740945,-1.89070064,-0.774475833,2.1265398760000003,-1.72612136,-1.04316617,-0.664020108,-0.459786423,-0.482546915,12.120704499999999,-0.7296246120000001,0.14379357399999998,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
7,25.663999999999998,-4.70535932,-1.8290457099999997,-0.6670862179999999,5.199873,-1.8259727900000002,-1.0914926399999998,-0.6326396470000001,-0.434661953,-0.44763590600000003,9.35320172,-0.788769199,0.12545065,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
8,26.944,-4.6387002299999995,-1.82537804,-0.651837105,5.43923983,-1.94604398,-1.1936882599999998,-0.606121578,-0.4132152479999999,-0.4269925580000001,9.62368989,-0.8332898830000002,0.10587656710000001,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
9,28.224,-4.63959001,-1.8928615699999998,-0.712999843,4.02482902,-2.06919531,-1.30629484,-0.5875210240000001,-0.384744635,-0.4150628,10.7390869,-0.871151126,0.0902663091,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
10,29.504,-4.72371774,-2.03505246,-0.8330953489999999,3.52745222,-2.2084829800000003,-1.4244975400000002,-0.5735768609999999,-0.353122246,-0.411933715,10.559142640000001,-0.907328837,0.0794186207,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
11,30.784000000000002,-4.86402534,-2.22547755,-1.0150460620000001,4.90098874,-2.38434819,-1.5662266900000001,-0.5620107529999999,-0.31388236,-0.42481555000000004,9.5864086,-0.9436400029999998,0.0682577303,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
12,32.064,-4.996062739999999,-2.41481255,-1.19065976,4.6246689,-2.55279083,-1.7074181400000001,-0.540786077,-0.255831033,-0.433371469,10.7685192,-0.974569156,0.0637443491,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
13,33.344,-5.08792608,-2.5858147500000004,-1.3205292499999999,5.82752684,-2.66159281,-1.8090486900000002,-0.501983834,-0.176751332,-0.416940808,11.2293794,-0.9920813770000001,0.07192553830000001,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
14,34.624,-5.15306132,-2.7133296799999997,-1.4033643,4.95896386,-2.70434105,-1.8491412400000002,-0.44316637099999995,-0.07706924600000001,-0.374252127,12.6997693,-0.9928546950000001,0.09755495079999998,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
15,35.904,-5.218717669999999,-2.82418776,-1.49258921,1.5251181290000004,-2.7514023,-1.87478963,-0.378410734,0.01994092031,-0.31944481599999996,15.5422245,-0.9852135890000001,0.13017219300000002,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
16,37.184,-5.29761552,-2.93679843,-1.6185770800000003,-0.5488436919999999,-2.8345038799999998,-1.9355625699999996,-0.318809456,0.0981542634,-0.266641052,15.860113799999999,-0.9809426000000002,0.158991742,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
17,38.464,-5.448769,-3.12766098,-1.8435653199999997,-1.1967301899999998,-2.99661808,-2.09476672,-0.281018568,0.13360054799999999,-0.23524475799999997,15.3354175,-0.996573472,0.17282424400000002,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
18,39.744,-5.627626520000001,-3.31368412,-2.1025184599999998,-1.78879305,-3.17852441,-2.2839258100000004,-0.260847805,0.136298222,-0.21754933699999998,14.392446900000001,-1.01224304,0.185512355,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
19,41.024,-5.77120956,-3.44942932,-2.3185851900000003,-3.21079071,-3.3034923800000002,-2.4128971399999997,-0.24960587000000004,0.12238741,-0.19801602000000001,14.8248304,-1.006270743,0.20947082900000003,,231.8181818181818,1,L18_NIRS-2019-08-26_007_trial01.txt,50.0
