,time,S1_D2_HbO,S1_D1_HbO,S2_D2_HbO,S3_D4_HbO,S3_D3_HbO,S2_D3_HbO,S1_D2_HbR,S1_D1_HbR,S2_D2_HbR,S3_D4_HbR,S3_D3_HbR,S2_D3_HbR,Var14,score,labelnum,filename,total_time
0,729.28,-0.564638846,-21.307059,-0.7883045329999999,-1.75353891,-0.683782912,-0.783457579,0.20980428199999998,-6.8152183399999995,0.058485384800000005,0.3585455779999999,0.265354057,0.266684245,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
1,730.5600000000001,-0.327763271,-20.791299400000003,-0.5481740270000001,-1.36078883,-0.4590710959999999,-0.48307024200000004,0.250902997,-6.7247162000000005,0.105902397,0.45737477900000006,0.332668659,0.318785993,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
2,731.84,-0.094591428,-20.2210356,-0.30127711100000004,-0.859495309,-0.1716858816,-0.12874675213,0.277436248,-6.641818979999999,0.140501511,0.555741236,0.40420008799999996,0.377968141,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
3,733.12,0.01539698806,-19.880486599999998,-0.18421066800000002,-0.459024984,-0.00818471888,0.07137371940000001,0.292280481,-6.59440792,0.15776934,0.6444659799999999,0.439229108,0.41651247399999997,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
4,734.3999999999999,-0.009821343350000001,-19.8659035,-0.243788859,-0.290210072,-0.02649233843,0.05873056360000002,0.30059632699999994,-6.588076839999999,0.164149596,0.7011121330000001,0.428891695,0.42604056999999995,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
5,735.6800000000001,-0.15328188849999996,-20.146684299999997,-0.43827414000000003,-0.400330109,-0.19054784099999997,-0.1406503025,0.30452645,-6.61947118,0.161688082,0.70998994,0.391108143,0.40106723099999997,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
6,736.96,-0.311875577,-20.4973056,-0.6127998299999999,-0.6721959279999999,-0.37802478,-0.372808334,0.312779459,-6.652314630000001,0.167023553,0.703432354,0.359022091,0.37056004400000003,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
7,738.2399999999999,-0.36671741999999996,-20.7497752,-0.666909036,-0.8758907729999998,-0.485302393,-0.496142207,0.337025357,-6.674023580000001,0.191868079,0.729637737,0.35245529800000003,0.35715780500000005,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
8,739.5200000000001,-0.253185335,-20.650885900000002,-0.5471211109999999,-0.736811949,-0.419379831,-0.40513911599999997,0.370072442,-6.64946437,0.23051008899999997,0.824386683,0.388563254,0.375941801,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
9,740.8,-0.06049562879,-20.333182900000004,-0.32676984,-0.33113741099999994,-0.227724022,-0.16736973830000001,0.396995435,-6.6211563,0.261947749,0.940504146,0.442928412,0.406030901,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
10,742.0799999999999,0.0740416814,-20.059665200000005,-0.160215363,0.15471487039,-0.07830639819999999,-0.0025760790299999997,0.402214694,-6.62057984,0.271890115,1.06071893,0.48178454200000004,0.420870871,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
11,743.3599999999999,0.0840499574,-19.965269699999997,-0.12357369199999998,0.504969916,-0.0371899614,0.0017368185799999983,0.38422698,-6.641943289999999,0.256335183,1.13995689,0.48430390400000006,0.40872913099999997,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
12,744.6400000000001,0.0009224413099999988,-20.0375102,-0.178887059,0.607932235,-0.10278047729999999,-0.11679696480000001,0.361325354,-6.676690269999999,0.236348923,1.14389536,0.4477784410000001,0.372737894,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
13,745.9200000000001,-0.11900293860000002,-20.1783348,-0.26858833800000004,0.445629,-0.253670207,-0.28466625300000004,0.35602067200000004,-6.699684649999999,0.22681221599999998,1.09621195,0.37954803100000006,0.31982586699999993,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
14,747.1999999999999,-0.187689996,-20.228829100000002,-0.275411814,0.23272355099999995,-0.318385408,-0.332996321,0.349275235,-6.694485879999999,0.225631197,1.021980221,0.33952944500000004,0.291379156,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
15,748.4799999999999,-0.11949945600000003,-20.2722623,-0.1285201676,0.14024022499999997,-0.29718301099999994,-0.20566931499999996,0.362154993,-6.71551207,0.255730753,0.935761193,0.298586943,0.278254727,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
16,749.76,0.026694241427999997,-20.453796399999998,0.08275363869999999,0.157574488,-0.23260566100000002,-0.012853911760000003,0.380207464,-6.79395166,0.287715992,0.8541373609999999,0.264674529,0.264728699,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
17,751.04,0.15411208699999998,-20.60502,0.272507215,0.17618353699999997,-0.1301925427,0.1566696929,0.379425451,-6.872662610000001,0.292756444,0.78954765,0.26048675499999996,0.254895029,,221.84848484848484,1,L24_NIRS-2019-09-07_002_trial07.txt,63.0
